,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
0,0.5511212539401991,0.0,0.0,0.0,0.34445078371262444,0.4929378948585169,0.5602768688540267,0.14394819314582433,0.4875575733373479,0.0,0.3885619955928906,0.0,0.4875575733373479,0.3686223175972654,0.4875575733373479,0.0,0.5055229734468006,0.0,0.48305234634937044,0.0,0.5055229734468006,0.0,0.5055229734468006,0.0,0.5324404384238014,0.0,0.3866801493281987,0.0,0.5324404384238014,0.0,0.5324404384238014,0.0,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.01787884859331615,0.0,0.0,0.0,0.577257985635513,0.577257985635513,0.577257985635513,0.0,0.06599766895545525,0.0,0.031111598974819184,0.0,0.575811420308414,0.575811420308414,0.575811420308414,0.0,0.1778577540512455,0.0,0.0,0.0,0.5681451160037884,0.5681451160037884,0.5681451160037884,0.0,0.22203094389504108,0.0,0.0,0.0,0.6894571265730376,0.0,0.6894571265730376,0.0,0.0,0.0,0.4133313358432485,0.0,0.643877785675818,0.0,0.643877785675818,0.0,0.0014426610648440002,0.0,0.0,0.0,0.7375698603963718,0.664488594609407,0.12018122165263827,0.0,0.0054642049160384286,0.0,0.0,0.0,0.6140582728829796,0.6140582728829796,0.49581752341956487,0.0,0.008392826451728664,0.0,0.0,0.0,0.5771265500321083,0.5771265500321083,0.5771265500321083,0.02654044791582382,0.017945079647038738,0.0,0.06018962567313611,0.0,0.5762103731126168,0.5762103731126168,0.5762103731126168,0.0,0.0,0.0,0.07497630459262467,0.5182260896205088,0.7135388784761303,0.43345408146295117,0.16970592411451474,0.0,0.015998212103296307,0.0,0.0,0.0,0.6934241914608106,0.6934241914608106,0.19511493382426476,0.0,0.0,0.0,0.0,0.0,0.7062877386399689,0.7062877386399689,0.048117140881107794,0.0,0.0,0.0,0.0,0.0,0.7070534341174902,0.7070534341174902,0.012283377203201681,0.0,0.0,0.0,0.003825545387709207,0.1659830642090527,0.9643636514801015,0.20600420621247542,0.0,0.0,0.0,0.0,0.27727259444220226,0.679382038038021,0.679382038038021,0.0,0.0,0.0,0.3525185746028142,0.0,0.0,0.0,0.5402871624825155,0.5402871624825155,0.5402871624825155,0.0,0.438665041736673,0.19458906780635746,0.438665041736673,0.0,0.438665041736673,0.438665041736673,0.438665041736673,0.0,0.17643375408240924,0.0,0.06162399177055798,0.09619525436591485,0.5644525626066405,0.5644525626066405,0.5644525626066405,0.0,0.036089350649504845,0.0,0.0211822954480064,0.010374958973898509,0.8972779576724067,0.42668046748356,0.10477248057584702,0.0,0.01619546911795563,0.0,0.07268346818633789,0.15608972639045174,0.9846672888070835,0.021255085923037466,0.008328673339499906,0.0,0
1,0.014770474758598016,0.004128473263136339,0.055857513421041435,0.877698712986066,0.4726551922751365,0.016513893052545355,0.05112782829983755,0.0,0.041241163224794264,0.05252666506995559,0.6533014795238542,0.7482321189770759,0.09426551594238688,0.0,0.0,0.0,0.035972336672459256,0.046414453589115716,0.7027976802157696,0.7027976802157696,0.09328734975440876,0.0,0.0,0.0,0.3691792967270912,0.3691792967270912,0.3691792967270912,0.3691792967270912,0.3064245705020532,0.3691792967270912,0.3691792967270912,0.2972269561470504,0.4336377599001548,0.35934058074550285,0.4336377599001548,0.4336377599001548,0.4336377599001548,0.017145515166570206,0.13734076086528538,0.31551714062646485,0.0,0.0,0.5773502689490632,0.5773502689490632,0.5773502689490632,0.0,0.0,0.0,0.04160816518103843,0.11994202224333098,0.6663099166902992,0.6663099166902992,0.30974967412550825,0.0,0.0,0.0,0.4359293211126364,0.20140946705529136,0.4359293211126364,0.4359293211126364,0.4359293211126364,0.12571784393631039,0.4283593792582657,0.0,0.384002288384979,0.3190360302629531,0.384002288384979,0.11605802908893459,0.384002288384979,0.384002288384979,0.384002288384979,0.384002288384979,0.44721359538815453,0.0,0.0,0.0,0.44721359538815453,0.44721359538815453,0.44721359538815453,0.44721359538815453,0.31579692852045804,0.0,0.19449897118975393,0.0,0.6073643053109139,0.3530717356137779,0.6073643053109139,0.0,0.24587082992273449,0.0,0.48465130104176146,0.0,0.48465130104176146,0.48465130104176146,0.48465130104176146,0.0,0.4763880194891794,0.0,0.3542435070221981,0.0,0.4763880194891794,0.44008510748124796,0.4763880194891794,0.0,0.5436499392645595,0.08029520569150608,0.5436499392645595,0.05677728429614644,0.5436499392645595,0.04014760284575304,0.3194548791154815,0.0,0.11308659126041103,0.0,0.2878714077950242,0.03576112055440878,0.8254916938432583,0.4298778767226706,0.1919142790532013,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.5004429150051637,0.1558163889342458,0.4720958558232699,0.0,0.5004429150051637,0.03895409723356145,0.5004429150051637,0.0,0.4398404986884757,0.27768600755810685,0.4398404986884757,0.0,0.4398404986884757,0.37799876043977926,0.4398404986884757,0.07854145836863709,0.5163347686810192,0.44992407657682953,0.5163347686810192,0.0,0.12382285309477696,0.03460954009413082,0.49783051206024104,0.0,0.5581765586534136,0.0,0.5581765586534136,0.0,0.5581765586534136,0.0,0.25557149162336934,0.0,0.530897665170657,0.20570161558500735,0.13009712058837233,0.0,0.530897665170657,0.3085524124111436,0.530897665170657,0.0,0.498092635500077,0.0,0.498092635500077,0.0,0.498092635500077,0.08726342430886472,0.498092635500077,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.6119100588224572,0.116041081600638,0.2935632619261652,0.0,0.3892136142479255,0.0,0.6119100588224572,0.0,0.4853682879858008,0.0,0.5047829977263226,0.0,0.5047829977263226,0.0,0.5047829977263226,0.0,0
2,0.5773502689490632,0.0,0.0,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.7033399485756625,0.7033399485756625,0.09111205527356425,0.0,0.002684415095231463,0.0,0.02498421524960671,0.041146184832081725,0.0983685934897714,0.4424192901543567,0.4424192901543567,0.4424192901543567,0.4424192901543567,0.4424192901543567,0.10788748337912446,0.003125500312204873,0.014655370458821761,0.0025208003894238128,0.01964896481831058,0.029921548354091568,0.9984060960180092,0.030792487635681945,0.027102997159373598,0.0,0.02651036136915431,0.0,0.0,0.08039315169838528,0.9893505031837251,0.11175526932287151,0.03912136349519764,0.0,0.558046704772386,0.0,0.2564207969325106,0.0,0.558046704772386,0.0,0.558046704772386,0.0,0.706029811660135,0.005978694029070876,0.003781257992791897,0.0,0.002673753213878321,0.0,0.0546499514872933,0.706029811660135,0.4966871291171237,0.4966871291171237,0.4966871291171237,0.07298768738867116,0.088355785898534,0.0,0.008581086686378732,0.4966871291171237,0.04119401329165099,0.04605630766928892,0.35426966930696896,0.356707777425878,0.8008617235362688,0.26741334926589905,0.17477136931226075,0.0,0.023504690537170466,0.0,0.14119981851401492,0.20176855880077516,0.9402834787750526,0.1576742654125885,0.1726423841725205,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.7043799245788953,0.0050281953981389385,0.01908065883137125,0.0,0.011243386549312569,0.0,0.08474712047369852,0.7043799245788953,0.7063484676759576,0.015627781408828718,0.019767751071036233,0.0,0.0,0.0,0.03884188000296422,0.7063484676759576,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.43197875391562596,0.0,0.532455009015663,0.0,0.532455009015663,0.0,0.49636446509091736,0.0,0.5555335868231798,0.0,0.5555335868231798,0.0,0.5555335868231798,0.0,0.27230002012958765,0.0,0.9226019840109341,0.02187340078819035,0.11528293437735633,0.0,0.009782082416344023,0.0,0.053404308694516754,0.3634408714314724,0.7065388770019891,0.020791664670973046,0.015028345617916154,0.0,0.0026566615435175615,0.0,0.030666381905670927,0.7065388770019891,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49825669212874607,0.08343305325247397,0.49825669212874607,0.0,0.49825669212874607,0.0,0.49825669212874607,0.0,0.5255508997206916,0.0,0.4139912495667093,0.0,0.5255508997206916,0.0,0.5255508997206916,0.0,0.9982753760792377,0.030897874900448107,0.045596896114783715,0.0,0.0,0.0,0.0034330970891440203,0.020018223152482903,0.9702677672761137,0.006436650865589008,0.008141790636541968,0.0,0.0,0.0,0.10980697842364913,0.21544179188776166,0.5473054901283496,0.0,0.4558001860150374,0.0,0.43949924986344774,0.0,0.5473054901283496,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0
3,0.13477862903544285,0.0,0.0,0.0,0.5720040801684795,0.5720040801684795,0.5720040801684795,0.01639259433982523,0.5770118343224314,0.0,0.0,0.0,0.0,0.03423489919997025,0.5770118343224314,0.5770118343224314,0.6945664959143422,0.03663038254218636,0.11583543866625835,0.0,0.09828962904427174,0.0,0.6945664959143422,0.10360636730739804,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.45604905808259943,0.0,0.0,0.0,0.5111734891350426,0.5111734891350426,0.5111734891350426,0.09013461036276361,0.13579333566189203,0.0,0.0,0.0,0.0,0.025703555012292954,0.7003211748988539,0.7003211748988539,0.5735098540039096,0.0,0.09910466006210844,0.0,0.03503879332318485,0.04700947325154717,0.5735098540039096,0.5735098540039096,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.5314270932857287,0.0,0.5314270932857287,0.0,0.5314270932857287,0.0,0.39083977901386596,0.0,0.5496483164039608,0.06742856718845266,0.5496483164039608,0.0,0.5496483164039608,0.0,0.29851896488247326,0.0,0.8389409245516823,0.09124056363813071,0.014233788077025229,0.0,0.0,0.0,0.018369690110470956,0.5360160787346157,0.5771867256809253,0.014760267384786568,0.018670424929955257,0.0,0.0,0.0,0.5771867256809253,0.5771867256809253,0.514133788828779,0.0,0.45034327962518955,0.0,0.514133788828779,0.06473230560769369,0.514133788828779,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.04760493170693288,0.2809329499101433,0.7972482301340313,0.4274975335384148,0.3169409486161066,0.0,0.0,0.0,0.4862227525119155,0.6177957703601332,0.6177957703601332,0.015627099405095896,0.0,0.0,0.0,0.0,0.48879700817924254,0.48879700817924254,0.48879700817924254,0.44930782147183407,0.2600544214767769,0.0,0.10840037766421554,0.04445212418576821,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.4774014213817439,0.0,0.5073092029585388,0.0,0.5073092029585388,0.0,0.5073092029585388,0.0,0.03900792769807068,0.07926132448463928,0.5885730905802635,0.5885730905802635,0.5471375121860966,0.0,0.0,0.0,0.10602744141283292,0.026342729995599466,0.8095190112471935,0.4924392263447512,0.30041108400302663,0.0,0.0,0.0,0.2562610744521616,0.0,0.5324850915714866,0.0,0.5692434727496729,0.05209247189775676,0.5692434727496729,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.5588569681915104,0.09229555199784992,0.5588569681915104,0.0,0.5588569681915104,0.0,0.2334913223483663,0.0,0
4,0.5431671465717194,0.0,0.5431671465717194,0.0,0.5431671465717194,0.0,0.3389813444982372,0.0,0.5243567448202119,0.2781745724125782,0.3225438790440519,0.0,0.5183477220843385,0.0,0.5243567448202119,0.0,0.5387212622864836,0.0,0.35963621057371503,0.0,0.5387212622864836,0.0,0.5387212622864836,0.0,0.6719865896505977,0.4414457538788131,0.5583896351117382,0.0,0.14806538914649509,0.0,0.0973890522392132,0.10174820403248007,0.7004655398033758,0.0020565086481976135,0.0,0.0,0.009196986132340084,0.0,0.13640835783617647,0.7004655398033758,0.5363667618111722,0.0,0.5363667618111722,0.0,0.5363667618111722,0.0,0.3700433619906841,0.0,0.5092810879550319,0.0,0.4652807367433384,0.0,0.5092810879550319,0.0735673549964598,0.5092810879550319,0.0,0.5621515067969692,0.0,0.22794089020545524,0.0,0.5621515067969692,0.0,0.5621515067969692,0.0,0.6372324254427276,0.0,0.42778144996845585,0.0,0.06980474179079738,0.0,0.6372324254427276,0.0,0.2215394935171521,0.0,0.0,0.0,0.04481241256060696,0.04324978157507155,0.5312578594403243,0.8153567575038784,0.4969989968415007,0.09784881373485443,0.4969989968415007,0.0,0.4969989968415007,0.04892440686742722,0.4969989968415007,0.0,0.49921230687121804,0.05610962529045118,0.49921230687121804,0.0,0.49921230687121804,0.0,0.49921230687121804,0.0,0.5757108465320511,0.0,0.16839057076752414,0.0,0.5556605593513708,0.0,0.5757108465320511,0.0,0.5350334273632353,0.07547704289065868,0.5350334273632353,0.0,0.3712979515657231,0.0,0.532840979703914,0.0,0.4289175362487471,0.004275451629695008,0.008112098619559902,0.0,0.451241455960466,0.016447990915019424,0.5531980986591156,0.5531980986591156,0.48524313119633844,0.0,0.6163724056569659,0.0,0.6163724056569659,0.0,0.06862374054417957,0.0,0.5512666610624704,0.05762049296632844,0.5512666610624704,0.0,0.5512666610624704,0.0,0.29153916243565997,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.5053359347015809,0.0,0.4836390995974453,0.0,0.5053359347015809,0.0,0.5053359347015809,0.0,0.5440569851463684,0.29608925328846686,0.39155038488326205,0.0,0.252792513380165,0.1309135427771844,0.5440569851463684,0.2932252253272329,0.5758691974848449,0.0,0.5758691974848449,0.0,0.5758691974848449,0.0,0.07158213000057302,0.0,0.5146817038130458,0.13196199294437633,0.5146817038130458,0.0,0.5146817038130458,0.0,0.4334677185629925,0.0,0.5194595166002409,0.06172284492161135,0.39036948875495303,0.0,0.5194595166002409,0.18516852818369567,0.5194595166002409,0.0,0.6326005037321264,0.11594530527694497,0.14666049480818724,0.0,0.38889237069702315,0.11594530527694497,0.6326005037321264,0.0,0.5488936935063399,0.5488936935063399,0.4442972549687444,0.0,0.35779964896870897,0.0,0.2683482553135624,0.0,0
5,0.051641869955339745,0.0,0.23505670481549912,0.241443998840141,0.7897718784891508,0.4885811935239474,0.14606523862973517,0.0,0.0620265439963368,0.0,0.544321927821952,0.5849451993407885,0.5849451993407885,0.09246371059474709,0.08363632964234688,0.0,0.13504454177154857,0.01677604332361446,0.5707973553760499,0.5707973553760499,0.5707973553760499,0.0,0.0636606046210271,0.0,0.0907305917637968,0.0,0.1038828405568774,0.595793558685626,0.7603807388912976,0.20287979150014832,0.08165336039182029,0.0,0.17008133751726956,0.0,0.10320163033991664,0.09714684106406632,0.9213019464958715,0.28523510484026315,0.14431877778890062,0.0,0.47256837063888896,0.0,0.0,0.0,0.5825164238624571,0.313094819638366,0.5825164238624571,0.0,0.4766112345191021,0.2686841089392679,0.4766112345191021,0.09499417747126675,0.4766112345191021,0.1007565372712027,0.4766112345191021,0.0,0.058810765717653535,0.0,0.6524332519258945,0.6524332519258945,0.3797810066412617,0.020547635793742695,0.023391836015427766,0.0,0.030860756566566935,0.0,0.01548727080077876,0.7066749661172258,0.7066749661172258,0.005111611150599111,0.0016164333235038294,0.0,0.03341649983001653,0.0,0.011814515618575756,0.5129632985295297,0.8575214610502314,0.002335048946472017,0.01624495822862469,0.0,0.5720224094113685,0.0,0.1355399888431965,0.0,0.5720224094113685,0.0,0.5720224094113685,0.0,0.5736183218504124,0.5736183218504124,0.11286172250809137,0.0,0.0018976236740046674,0.0,0.12459864335955724,0.5600516489952466,0.566893592379894,0.566893592379894,0.566893592379894,0.07269562613473114,0.0,0.0,0.005966362781306086,0.17485626213686536,0.06758976349158424,0.11540468798150186,0.6340379187754089,0.6340379187754089,0.42199208977867725,0.0,0.005281300233323865,0.0,0.0,0.0,0.024920608264738367,0.7047746359450872,0.7047746359450872,0.04440381256616077,0.06318772450782022,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.2582452956976846,0.0,0.01576463236327763,0.0,0.0,0.0,0.08000474444086667,0.962631851834733,0.5266534868866457,0.0,0.0,0.0,0.0,0.0,0.6010973730797875,0.6010973730797875,0.6212934942474108,0.0530130771769055,0.31851986427568285,0.0,0.13039492677591852,0.0,0.3266812817224302,0.6212934942474108,0.4985791386634136,0.0,0.4985791386634136,0.0,0.4985791386634136,0.07533504720341909,0.4985791386634136,0.0,0.5656570719382767,0.0,0.5656570719382767,0.0,0.5656570719382767,0.0,0.200240430729475,0.0,0.9425337767528642,0.07881465266860216,0.04469858401151662,0.0,0.004515239621826624,0.0,0.003192756500634087,0.3215428175037275,0.7070051333822507,0.0058288150150074165,0.0,0.0,0.0,0.0,0.01592188456722058,0.7070051333822507,0.610249043558891,0.03485092558110724,0.0,0.0,0.08572194128736915,0.05227638651368781,0.49385883602608965,0.610249043558891,0.5454494570006676,0.0,0.5454494570006676,0.0,0.5454494570006676,0.0,0.32780278953853137,0.0,0
6,0.744132317296729,0.0,0.5377975977676535,0.0,0.1426051495897674,0.0,0.3697358626318106,0.0,0.6423593979945147,0.0,0.0,0.0,0.4180296718950526,0.0,0.6423593979945147,0.0,0.6710176520999598,0.0,0.0,0.0,0.0,0.0031259189713074994,0.14381819327130255,0.7273526415449496,0.6657587829022203,0.05803022592175898,0.15417709636863364,0.0,0.009781682356218496,0.0,0.29376303272214166,0.6657587829022203,0.4879290174260546,0.0,0.4879290174260546,0.0,0.4879290174260546,0.17832759236987575,0.4879290174260546,0.12609664951518776,0.476972317613349,0.0344045981041376,0.5103175069474223,0.14596634003089154,0.5103175069474223,0.0,0.4787062178337616,0.0,0.2640758801823082,0.0,0.6131899106893368,0.12847404101795692,0.6131899106893368,0.0,0.40218728996334174,0.0,0.640653105132817,0.640653105132817,0.3781589861766532,0.0,0.0019152792108215317,0.0,0.025604110107645073,0.18831818596793629,0.620333766430422,0.620333766430422,0.4429376536322555,0.0,0.18372006380741285,0.0,0.02062058776588108,0.0,0.5224946834828021,0.08090758168822385,0.20468176672719052,0.0,0.5224946834828021,0.36408413053704575,0.5224946834828021,0.0,0.0,0.0,0.026462635886021182,0.706859154164689,0.706859154164689,0.0,0.0,0.0,0.0,0.0,0.07344023349688628,0.705195718842473,0.705195718842473,0.002127701380747467,0.0,0.0,0.02711899925417532,0.08481915889644348,0.7749743104726301,0.6240856119486881,0.04474634876938928,0.0,0.0,0.0,0.4870241910943708,0.0,0.5253425598095885,0.0,0.5253425598095885,0.0,0.45917080297458973,0.0,0.48983135451462556,0.0,0.48983135451462556,0.0,0.48983135451462556,0.20065137910722614,0.48983135451462556,0.0,0.19545158738662033,0.0,0.6865486198942835,0.0,0.6865486198942835,0.0,0.13820514046947405,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.14455830909197973,0.0,0.5979381979675006,0.474882811982902,0.5979381979675006,0.0808105526470003,0.17888176728078506,0.0,0.06544701947369108,0.0,0.5050566678673722,0.4533726448181257,0.53015883381731,0.33201676297326216,0.3791888370494187,0.0,0.426300249762359,0.0,0.15071989613478026,0.0,0.5575071792048935,0.41704088463199995,0.5575071792048935,0.0,0.11162859096549145,0.0,0.4974147614647682,0.15128596542177686,0.4974147614647682,0.4715795574001797,0.4974147614647682,0.0,0.3016849234628436,0.47670384055173654,0.47670384055173654,0.47670384055173654,0.47670384055173654,0.0,0.0,0.0,0.4781288705185995,0.4781288705185995,0.4781288705185995,0.4781288705185995,0.2925254384406856,0.0,0.0,0.0,0.06461721067899145,0.15875774586959548,0.5686027865207298,0.5686027865207298,0.5686027865207298,0.02632882232047357,0.0,0.0,0.0025547285564852264,0.0,0.016746774349520713,0.022473398750704063,0.9887504678607072,0.14672512402921065,0.007225863218829522,0.0,0
7,0.02341865357725262,0.0,0.5769631369975983,0.5769631369975983,0.5769631369975983,0.028145718503610067,0.0,0.0,0.4493172005714936,0.4493172005714936,0.4493172005714936,0.38330250411018346,0.4493172005714936,0.21322257912968648,0.008457817083461931,0.0,0.6956647190255039,0.07357418891659442,0.012673726024000997,0.0,0.019416969042571612,0.0,0.16171083112640844,0.6956647190255039,0.5579851335698751,0.1056198002932572,0.4007988921039904,0.0,0.44085637521714427,0.035206601349042285,0.5579851335698751,0.09957930597129643,0.37214629025430546,0.0,0.0,0.0,0.5073018208743796,0.5073018208743796,0.5073018208743796,0.2990680952879912,0.0,0.0,0.12480289867650325,0.5472406874150751,0.5472406874150751,0.5472406874150751,0.29326971518670225,0.0,0.17124338725536192,0.23047560321431995,0.45637189688775875,0.45637189688775875,0.45637189688775875,0.45637189688775875,0.27632985924067516,0.08998485394732357,0.4789823745629395,0.37322981631776686,0.347246973517216,0.29828268919123974,0.02683661087562857,0.0,0.43769629468688404,0.4789823745629395,0.511582149900301,0.45498217609638564,0.511582149900301,0.0,0.22886534008293413,0.0,0.42946734090749616,0.18093392658549676,0.24437238630557517,0.04553610630216254,0.6742325569256117,0.0,0.6742325569256117,0.09107221260432508,0.14399780953937966,0.0,0.016560854873992732,0.0,0.0,0.0,0.5764787126230638,0.5764787126230638,0.5764787126230638,0.05237001940412423,0.005935718176395858,0.07015779253970651,0.495629821075294,0.495629821075294,0.495629821075294,0.495629821075294,0.11156600120579652,0.0,0.06728904445794029,0.5080805439684783,0.5080805439684783,0.5080805439684783,0.47014324027115145,0.0,0.0,0.0,0.4679412051454818,0.3926820231687946,0.4679412051454818,0.0,0.4679412051454818,0.0,0.4346192744387001,0.0,0.5177443320293424,0.0,0.4425182700005978,0.0,0.5177443320293424,0.0,0.5177443320293424,0.0,0.5430253698759125,0.0,0.2631690472576362,0.0,0.5430253698759125,0.21473796786246574,0.5430253698759125,0.0,0.29266777574357616,0.10907083795592641,0.5431802576780551,0.4224050541248599,0.5431802576780551,0.24040853934495984,0.27592978166317567,0.0,0.5360381050770381,0.12842331605146093,0.5887438289948952,0.0,0.5887438289948952,0.0,0.054148024655347536,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.47945869232787847,0.47945869232787847,0.47945869232787847,0.0,0.47945869232787847,0.0,0.2836854751838052,0.0,0.5585833405047593,0.0,0.2528911907354496,0.0,0.5585833405047593,0.0,0.5585833405047593,0.0,0.562374545265724,0.0,0.23332372314135233,0.0,0.4949543690056117,0.0,0.562374545265724,0.26086386048165394,0.6718422109460921,0.0,0.6718422109460921,0.0,0.18005192407269607,0.0,0.254631872889911,0.0,0.6511818563180667,0.0,0.12992492461326505,0.0,0.36748318724596957,0.0,0.6511818563180667,0.0,0.5832916870179407,0.5832916870179407,0.5070642638833404,0.0,0.24966764736093697,0.0,0.009670212751409158,0.0,0
8,0.5762638749128542,0.0,0.5762638749128542,0.0,0.5762638749128542,0.0,0.06131752262662545,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.5773502689490632,0.0,0.0,0.0,0.5724137120916845,0.48297003547507206,0.5724137120916845,0.0,0.3338038771987232,0.0,0.0,0.0,0.9588613065142392,0.27501891278318447,0.06678282601918216,0.0,0.022127908435180074,0.0,0.0,0.0,0.12377754177393097,0.0,0.15316688166367332,0.0,0.5660444698999108,0.5660444698999108,0.5660444698999108,0.0,0.35083052708836054,0.0,0.5367676550194139,0.0,0.5367676550194139,0.11206870266708081,0.5367676550194139,0.0,0.07043549373741581,0.06299942173521945,0.5747665941513717,0.5747665941513717,0.5747665941513717,0.0,0.0,0.0,0.0809724024969429,0.6686327876739091,0.6686327876739091,0.3039979451199462,0.08300065526176904,0.0,0.0,0.0,0.683592666218705,0.683592666218705,0.25430967892973444,0.0,0.018175272590848425,0.003694649601766133,0.016209775126328256,0.011044077115572662,0.0,0.0,0.0,0.18612591471622375,0.6636483351300861,0.6636483351300861,0.29068697481673617,0.0,0.0,0.0,0.1430557030872293,0.7898079410669739,0.5896677965797938,0.0868754316014728,0.021977933093517095,0.0,0.0,0.003550602651978858,0.7068880027299713,0.7068880027299713,0.024619000069969837,0.0,0.0,0.0,0.0009665588190725255,0.07281140118291375,0.7726277680775635,0.6264892807559361,0.07249191143043941,0.0,0.0,0.0,0.5051664158997791,0.5051664158997791,0.5051664158997791,0.025811050822797072,0.416270712904197,0.03650233822597732,0.24318868937642313,0.0,0.0,0.0,0.004320393014938019,0.7282597256011971,0.685020624036868,0.017281572059752077,0.00819736889759529,0.0,0.00869268846206282,0.0,0.20550683551272636,0.931222942978195,0.30076702078737355,0.0,0.007375990416435469,0.0,0.03102922789355106,0.0,0.5635097193260077,0.5635097193260077,0.5635097193260077,0.12489023941919378,0.17552778411311568,0.0,0.37746518082366537,0.0,0.5034126312634608,0.40607007205161316,0.5034126312634608,0.21100946746253246,0.37583717648227755,0.0,0.5360568855584377,0.3138801494852031,0.5360568855584377,0.0,0.5360568855584377,0.0,0.1985152321030257,0.0,0.5305848327798561,0.0,0.09669398342496438,0.0,0.5305848327798561,0.3822165335742664,0.5305848327798561,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.562166032541009,0.06932749452200285,0.562166032541009,0.0,0.21702938345884965,0.0,0.562166032541009,0.0,0.5230563410339911,0.5230563410339911,0.5230563410339911,0.26541878424982424,0.30048397343504457,0.0,0.1360089787641323,0.0,0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
